#{"t_start": 1519520023.233818, "env_id": "KangarooNoFrameskip-v0"}
r,l,t
200.0,413,6893.591101
0.0,338,6894.837508
200.0,412,6896.640061
200.0,341,6897.880315
0.0,339,6899.296177
0.0,336,6900.537784
200.0,510,6902.577544
200.0,672,6905.215196
200.0,469,6907.237624
200.0,533,6909.340293
200.0,472,6911.288261
200.0,595,6913.545808
200.0,418,6915.360438
200.0,656,6917.976928
200.0,671,6920.666719
0.0,349,6921.931364
400.0,477,6923.889694
200.0,538,6926.057932
200.0,397,6927.619735
0.0,405,6929.197358
200.0,606,6931.675999
0.0,345,6933.119314
0.0,335,6934.333528
200.0,402,6935.912776
200.0,546,6938.23044
200.0,476,6940.009657
0.0,339,6941.442213
200.0,340,6942.692415
200.0,537,6944.999999
200.0,551,6947.163438
200.0,592,6949.458212
200.0,594,6951.907149
0.0,275,6952.968455
200.0,590,6955.415515
200.0,476,6957.22878
600.0,729,6960.354427
200.0,352,6961.835817
0.0,330,6963.051195
200.0,341,6964.485933
200.0,419,6966.160762
200.0,534,6968.307966
200.0,534,6970.47705
200.0,597,6973.035631
200.0,339,6974.303218
200.0,669,6976.965055
0.0,420,6978.807302
200.0,345,6980.154763
400.0,597,6982.636252
200.0,534,6984.765985
200.0,471,6986.724499
200.0,483,6988.515903
0.0,334,6989.913592
0.0,278,6991.018047
400.0,545,6993.149962
200.0,462,6995.066677
0.0,420,6996.711237
200.0,543,6998.831373
600.0,539,7000.962789
400.0,458,7002.94366
200.0,402,7004.520195
200.0,671,7007.150829
200.0,340,7008.588529
0.0,344,7009.878882
200.0,470,7011.833137
200.0,585,7014.122032
200.0,337,7015.567718
400.0,529,7017.669332
200.0,477,7019.624186
0.0,334,7020.843566
0.0,333,7022.237836
200.0,466,7023.9775
200.0,615,7026.477336
200.0,348,7027.917579
400.0,467,7029.702222
200.0,477,7031.65682
0.0,401,7033.245941
0.0,397,7034.822492
0.0,536,7036.955395
400.0,598,7039.48418
200.0,341,7040.803795
0.0,595,7043.262788
200.0,354,7044.721638
200.0,481,7046.495115
400.0,533,7048.723993
400.0,537,7051.016658
200.0,463,7052.805523
400.0,469,7054.737433
400.0,602,7057.021754
200.0,335,7058.420726
0.0,335,7059.849064
0.0,408,7061.442981
400.0,737,7064.271346
200.0,405,7065.854354
600.0,674,7068.710417
400.0,529,7070.846645
0.0,339,7072.068241
0.0,334,7073.465784
0.0,331,7074.673347
200.0,403,7076.241243
200.0,410,7078.084269
200.0,405,7079.676035
200.0,340,7080.987419
0.0,406,7082.621024
200.0,473,7084.584383
0.0,402,7086.161581
400.0,459,7088.07121
0.0,406,7089.661261
400.0,735,7092.491874
200.0,467,7094.448143
0.0,401,7096.029188
200.0,423,7097.693749
0.0,336,7099.138066
600.0,741,7102.334921
400.0,469,7104.214709
200.0,418,7105.902303
200.0,594,7108.399812
400.0,594,7110.864625
200.0,474,7112.63945
200.0,365,7114.122836
0.0,332,7115.541084
200.0,403,7117.16514
0.0,460,7118.903427
0.0,404,7120.496803
200.0,466,7122.44403
600.0,727,7125.257297
400.0,481,7127.294318
200.0,469,7129.293685
200.0,741,7132.212915
0.0,273,7133.480663
200.0,481,7135.28969
0.0,464,7137.234401
200.0,338,7138.4812
0.0,267,7139.538346
400.0,530,7141.621225
0.0,334,7143.028387
0.0,336,7144.451867
200.0,530,7146.551683
400.0,603,7148.877071
0.0,271,7149.933213
400.0,604,7152.441515
400.0,529,7154.538487
200.0,547,7156.697773
0.0,343,7158.18777
400.0,539,7160.351737
200.0,416,7161.996589
200.0,471,7163.939551
800.0,666,7166.565135
200.0,346,7167.996698
0.0,268,7169.058839
200.0,531,7171.179274
200.0,471,7172.955653
200.0,472,7174.916946
400.0,662,7177.559655
0.0,332,7178.972685
200.0,403,7180.554946
200.0,399,7182.115799
400.0,530,7184.22613
600.0,523,7186.304942
200.0,334,7187.512192
0.0,337,7188.951301
400.0,672,7191.656834
400.0,461,7193.68663
400.0,403,7195.268526
400.0,393,7196.83639
0.0,339,7198.065015
600.0,534,7200.347528
200.0,338,7201.586279
200.0,407,7203.210773
400.0,400,7204.801668
400.0,470,7206.743009
200.0,404,7208.364015
200.0,339,7209.800583
0.0,334,7211.031323
600.0,598,7213.579063
400.0,531,7215.757569
200.0,331,7217.069162
600.0,611,7219.616346
400.0,535,7221.782219
400.0,473,7223.858799
400.0,461,7225.595792
200.0,399,7227.180606
200.0,402,7228.760663
0.0,337,7230.17837
400.0,540,7232.312993
200.0,398,7233.879385
200.0,334,7235.276731
200.0,339,7236.507612
0.0,342,7237.9549
400.0,524,7240.032983
400.0,590,7242.529575
200.0,401,7244.1072
200.0,403,7245.679022
400.0,466,7247.410954
400.0,465,7249.353506
200.0,467,7251.096927
0.0,335,7252.511269
600.0,527,7254.601387
400.0,403,7256.179203
200.0,476,7258.205325
200.0,399,7259.792855
200.0,465,7261.529566
200.0,402,7263.29211
400.0,468,7265.069896
200.0,337,7266.49256
400.0,535,7268.652232
400.0,467,7270.459803
400.0,468,7272.420048
200.0,468,7274.36456
400.0,600,7276.690368
600.0,591,7279.186311
200.0,472,7280.960721
200.0,597,7283.433531
400.0,405,7285.041917
400.0,669,7287.693506
200.0,469,7289.64652
200.0,465,7291.408599
0.0,268,7292.460652
600.0,665,7295.29239
400.0,465,7297.02355
400.0,463,7298.937684
200.0,598,7301.22016
600.0,590,7303.682413
400.0,475,7305.63428
400.0,526,7307.719478
200.0,339,7308.998458
400.0,470,7310.959719
200.0,540,7313.098764
400.0,406,7314.689759
400.0,464,7316.602461
400.0,462,7318.364663
600.0,539,7320.584819
200.0,541,7322.707605
400.0,656,7325.49676
400.0,463,7327.282967
400.0,525,7329.42122
200.0,471,7331.388018
400.0,655,7333.983641
600.0,598,7336.244257
200.0,611,7338.787081
0.0,342,7340.222474
200.0,480,7342.021588
400.0,585,7344.453039
600.0,536,7346.568366
200.0,408,7348.159914
600.0,546,7350.346087
200.0,603,7352.824074
400.0,476,7354.810117
400.0,460,7356.565938
400.0,461,7358.489084
400.0,399,7360.0545
400.0,527,7362.214813
200.0,460,7363.940671
200.0,538,7366.235187
400.0,529,7368.324563
600.0,535,7370.493773
600.0,461,7372.225428
400.0,596,7374.672105
200.0,527,7376.788763
400.0,526,7378.868666
600.0,603,7381.34954
200.0,541,7383.477073
600.0,539,7385.597339
600.0,544,7387.765605
600.0,601,7390.239365
400.0,530,7392.33589
400.0,469,7394.084178
400.0,607,7396.559422
400.0,476,7398.517696
200.0,607,7400.853884
400.0,468,7402.917156
600.0,616,7405.428868
800.0,673,7408.136288
200.0,475,7410.210908
400.0,462,7411.93585
400.0,400,7413.506102
400.0,602,7416.018809
400.0,534,7418.144107
200.0,341,7419.569709
0.0,335,7420.78313
400.0,605,7423.271438
600.0,546,7425.431419
600.0,593,7427.917315
0.0,471,7429.75126
0.0,472,7431.687385
600.0,732,7434.484318
0.0,339,7436.049525
600.0,533,7438.169397
400.0,611,7440.651012
400.0,600,7442.969905
400.0,603,7445.538804
200.0,345,7446.973359
600.0,469,7448.725306
200.0,413,7450.505354
400.0,461,7452.223676
400.0,651,7454.819695
400.0,468,7456.763514
600.0,726,7459.59026
200.0,467,7461.543385
200.0,535,7463.673904
400.0,527,7465.841004
400.0,674,7468.534907
600.0,602,7471.024998
400.0,532,7473.156038
400.0,468,7475.083624
400.0,464,7476.837765
200.0,337,7478.256978
400.0,523,7480.362234
400.0,533,7482.562752
600.0,474,7484.321852
400.0,604,7486.853536
600.0,466,7488.82883
400.0,407,7490.428612
400.0,477,7492.193341
0.0,408,7493.969929
400.0,530,7496.053674
800.0,662,7498.684967
400.0,669,7501.401329
600.0,475,7503.359148
0.0,334,7504.570763
200.0,416,7506.17896
800.0,607,7508.682454
400.0,598,7511.132009
400.0,474,7512.904104
200.0,336,7514.306812
400.0,536,7516.415601
400.0,606,7518.966185
600.0,737,7521.812806
600.0,596,7524.263411
400.0,473,7526.210943
0.0,336,7527.432343
200.0,475,7529.398259
600.0,465,7531.141819
400.0,544,7533.59378
800.0,604,7535.895918
400.0,470,7537.856441
400.0,469,7539.664687
200.0,467,7541.669644
400.0,404,7543.246081
400.0,529,7545.33839
400.0,466,7547.264408
200.0,417,7548.908294
0.0,339,7550.334836
400.0,399,7551.903537
600.0,659,7554.518152
400.0,474,7556.279964
400.0,607,7558.756631
400.0,532,7560.849394
400.0,589,7563.281133
400.0,467,7565.023268
400.0,682,7567.693305
400.0,546,7570.025037
400.0,539,7572.148928
200.0,546,7574.288629
400.0,534,7576.401985
400.0,668,7579.067544
400.0,404,7580.68516
400.0,542,7583.004869
400.0,600,7585.295184
200.0,532,7587.391666
400.0,461,7589.368264
400.0,477,7591.139732
600.0,605,7593.62262
600.0,528,7595.70321
400.0,471,7597.740593
200.0,346,7598.98656
600.0,532,7601.265846
400.0,477,7603.082877
400.0,538,7605.279521
400.0,600,7607.795937
400.0,531,7610.043028
0.0,415,7611.663785
200.0,662,7614.306935
0.0,337,7615.713192
0.0,273,7616.772121
200.0,401,7618.405173
400.0,479,7620.358493
400.0,540,7622.485662
0.0,270,7623.548807
0.0,272,7624.664374
0.0,275,7625.727106
200.0,342,7627.214081
200.0,471,7628.974656
0.0,271,7630.024572
400.0,401,7631.601113
400.0,402,7633.387206
0.0,269,7634.433928
600.0,468,7636.189959
800.0,591,7638.651873
600.0,471,7640.450818
0.0,271,7641.507094
0.0,403,7643.084854
400.0,527,7645.350587
200.0,338,7646.604094
0.0,338,7648.0238
400.0,540,7650.180911
0.0,270,7651.236637
600.0,538,7653.337194
0.0,269,7654.390002
0.0,338,7655.878695
0.0,276,7656.941578
0.0,270,7657.989244
0.0,274,7659.052621
400.0,536,7661.17162
400.0,461,7663.086368
400.0,539,7665.211246
0.0,270,7666.267077
200.0,547,7668.417112
400.0,467,7670.403311
200.0,475,7672.25213
200.0,531,7674.362503
400.0,468,7676.319765
400.0,474,7678.098571
200.0,464,7680.078403
0.0,336,7681.486117
400.0,538,7683.714552
0.0,274,7684.785815
400.0,477,7686.649321
200.0,470,7688.623646
400.0,467,7690.574581
600.0,547,7692.704734
400.0,400,7694.274699
0.0,274,7695.333629
600.0,526,7697.414956
600.0,594,7699.93901
400.0,465,7701.689569
400.0,539,7703.804846
400.0,596,7706.245429
400.0,460,7707.967725
400.0,468,7709.954894
400.0,465,7711.874897
200.0,336,7713.0994
600.0,473,7715.1081
600.0,538,7717.225908
400.0,610,7719.698474
200.0,336,7720.922545
600.0,667,7723.570635
400.0,535,7725.870559
400.0,540,7728.061601
400.0,532,7730.209029
200.0,548,7732.377201
0.0,333,7733.825624
0.0,266,7734.923671
0.0,280,7736.008361
400.0,467,7737.750157
0.0,275,7738.807316
200.0,468,7740.754117
200.0,468,7742.689141
200.0,465,7744.428456
400.0,473,7746.395676
0.0,274,7747.484324
0.0,274,7748.565577
200.0,552,7750.726001
400.0,398,7752.294991
400.0,397,7753.858722
400.0,470,7755.803736
600.0,728,7758.609487
0.0,460,7760.566668
400.0,549,7762.712441
600.0,600,7765.182026
200.0,523,7767.256003
200.0,404,7768.88561
0.0,267,7769.998564
400.0,501,7772.027085
200.0,339,7773.258863
400.0,403,7775.029327
200.0,403,7776.618475
600.0,468,7778.413011
200.0,340,7779.863219
200.0,336,7781.080365
0.0,333,7782.50099
600.0,463,7784.3054
600.0,531,7786.581847
0.0,533,7788.69611
200.0,337,7789.941576
0.0,332,7791.341789
200.0,405,7792.919394
0.0,276,7793.985718
400.0,469,7795.921495
200.0,402,7797.493454
200.0,341,7798.718838
0.0,335,7800.12226
200.0,477,7801.895345
200.0,342,7803.317639
200.0,468,7805.251565
400.0,479,7807.049035
400.0,665,7809.677606
400.0,469,7811.616801
200.0,466,7813.539578
400.0,464,7815.274249
200.0,463,7817.252058
200.0,401,7818.862902
200.0,526,7820.975531
400.0,535,7823.087106
200.0,473,7825.114906
600.0,598,7827.41772
200.0,340,7828.836264
400.0,597,7831.094919
400.0,529,7833.276022
0.0,335,7834.69275
400.0,599,7837.20012
400.0,405,7838.776463
400.0,528,7840.866175
400.0,536,7842.97076
400.0,535,7845.102457
200.0,407,7846.684346
200.0,465,7848.631502
200.0,599,7850.964482
400.0,475,7852.912408
400.0,682,7855.586349
400.0,723,7858.680607
200.0,334,7859.975233
200.0,407,7861.745891
400.0,663,7864.374072
0.0,407,7865.968745
400.0,604,7868.268
400.0,596,7870.710588
0.0,410,7872.351678
600.0,729,7875.322697
200.0,339,7876.559725
200.0,532,7878.684198
800.0,670,7881.682541
600.0,800,7884.839898
200.0,469,7886.588071
400.0,600,7889.055931
600.0,721,7892.013722
400.0,471,7893.793448
0.0,400,7895.392311
400.0,530,7897.534088
0.0,464,7899.466711
400.0,728,7902.450197
400.0,469,7904.219488
400.0,473,7906.19034
0.0,273,7907.256146
200.0,409,7908.87021
200.0,462,7910.799833
0.0,400,7912.405381
0.0,338,7913.631953
0.0,408,7915.272386
400.0,407,7916.870027
200.0,535,7919.181202
400.0,599,7921.476425
400.0,459,7923.392231
600.0,529,7925.475241
200.0,339,7926.704027
600.0,603,7929.200062
400.0,534,7931.335272
400.0,538,7933.435939
400.0,473,7935.379984
400.0,603,7937.884541
400.0,462,7939.720651
400.0,399,7941.345387
400.0,526,7943.425252
0.0,336,7944.857342
0.0,334,7946.08866
400.0,607,7948.570796
400.0,526,7950.692728
200.0,602,7953.143889
600.0,602,7955.437195
400.0,594,7957.883413
200.0,410,7959.486898
200.0,472,7961.437781
400.0,469,7963.185211
200.0,486,7965.161413
0.0,401,7966.731541
400.0,609,7969.242174
200.0,342,7970.49457
600.0,711,7973.442906
200.0,338,7974.675216
600.0,469,7976.693043
200.0,462,7978.714585
600.0,535,7980.84069
400.0,603,7983.133355
400.0,468,7985.121643
200.0,413,7986.729303
200.0,528,7988.858443
200.0,664,7991.479784
400.0,531,7993.572983
0.0,334,7994.972352
400.0,405,7996.676161
400.0,468,7998.620118
400.0,594,8000.914896
200.0,461,8002.871186
400.0,534,8004.975936
400.0,533,8007.073174
0.0,271,8008.13344
200.0,478,8010.132096
600.0,720,8012.913718
200.0,462,8014.83467
400.0,597,8017.09552
400.0,402,8018.671394
600.0,596,8021.151949
400.0,404,8022.798063
400.0,596,8025.262829
200.0,406,8026.889042
600.0,521,8028.988434
600.0,535,8031.116832
200.0,661,8033.728882
0.0,332,8035.130484
600.0,529,8037.224638
400.0,480,8039.019352
0.0,337,8040.432613
400.0,543,8042.551755
400.0,471,8044.502103
200.0,478,8046.294911
0.0,333,8047.721338
200.0,469,8049.671782
400.0,476,8051.437286
400.0,418,8053.049037
0.0,275,8054.107912
400.0,398,8055.884544
400.0,536,8057.999058
400.0,472,8059.838071
400.0,681,8062.683941
0.0,417,8064.341998
200.0,537,8066.504334
400.0,537,8068.611927
200.0,344,8070.042424
200.0,412,8071.64569
200.0,605,8073.941603
200.0,533,8076.237421
200.0,468,8078.04889
200.0,480,8080.003515
0.0,276,8081.068958
400.0,402,8082.660122
400.0,601,8085.120273
400.0,467,8086.94944
200.0,412,8088.570521
200.0,408,8090.186938
400.0,531,8092.495238
400.0,402,8094.077581
200.0,408,8095.705259
600.0,610,8098.010755
400.0,402,8099.779777
400.0,418,8101.391684
0.0,467,8103.168647
200.0,397,8104.739525
400.0,465,8106.665616
400.0,529,8108.787291
400.0,660,8111.405025
400.0,466,8113.389819
200.0,587,8115.635821
400.0,397,8117.211279
200.0,395,8118.772985
400.0,476,8120.739525
200.0,533,8122.839598
400.0,466,8124.763016
400.0,461,8126.490672
600.0,533,8128.584113
400.0,403,8130.166959
600.0,611,8132.663248
600.0,527,8134.743596
400.0,549,8136.875761
400.0,608,8139.368418
400.0,721,8142.340526
400.0,674,8144.989773
200.0,339,8146.215708
400.0,538,8148.525951
400.0,412,8150.19752
600.0,601,8152.481544
200.0,488,8154.460827
200.0,464,8156.372015
600.0,544,8158.539735
400.0,541,8160.679456
200.0,543,8162.827478
200.0,475,8164.769751
200.0,464,8166.51202
400.0,404,8168.103832
400.0,608,8170.621415
600.0,605,8173.217385
400.0,497,8175.259008
600.0,669,8177.949419
200.0,479,8179.752531
200.0,531,8182.052618
200.0,477,8183.842264
200.0,343,8185.271619
400.0,601,8187.563946
400.0,463,8189.491255
400.0,472,8191.428864
400.0,400,8193.000312
400.0,470,8194.788673
400.0,406,8196.373456
400.0,467,8198.306866
200.0,537,8200.416937
200.0,534,8202.560545
200.0,861,8206.10802
400.0,467,8208.045998
400.0,750,8210.977837
400.0,532,8213.165861
400.0,598,8215.625187
400.0,614,8218.136743
400.0,464,8219.874225
0.0,271,8220.946381
400.0,658,8223.573171
200.0,468,8225.500546
400.0,612,8227.979713
200.0,536,8230.096105
400.0,735,8233.116568
200.0,417,8234.816661
200.0,536,8237.010385
400.0,404,8238.66207
400.0,666,8241.439514
200.0,472,8243.42029
400.0,623,8245.968218
200.0,719,8248.838831
400.0,564,8251.03541
400.0,540,8253.400419
400.0,532,8255.501234
400.0,549,8257.653646
400.0,466,8259.580834
400.0,790,8262.72855
400.0,725,8265.52708
0.0,285,8266.631066
400.0,664,8269.513409
400.0,669,8272.216751
200.0,645,8274.803233
200.0,488,8276.618501
200.0,716,8279.642134
200.0,601,8282.27368
200.0,468,8284.031612
200.0,534,8286.134957
0.0,409,8287.757146
200.0,471,8289.721779
0.0,338,8291.165677
400.0,531,8293.265106
0.0,466,8295.009284
200.0,475,8297.019343
200.0,467,8298.922093
600.0,659,8301.984529
200.0,404,8303.652062
400.0,734,8306.592671
600.0,561,8309.025657
200.0,465,8310.839045
400.0,717,8313.843168
200.0,534,8316.000026
400.0,488,8318.10057
600.0,641,8320.685282
200.0,689,8323.387011
400.0,582,8325.69164
400.0,658,8328.301091
200.0,468,8330.289675
400.0,646,8332.90484
400.0,551,8335.048053
200.0,530,8337.154299
400.0,663,8339.806823
400.0,536,8342.102271
0.0,282,8343.190437
200.0,538,8345.302575
400.0,484,8347.36301
200.0,529,8349.449663
0.0,471,8351.208467
0.0,413,8352.808084
200.0,473,8354.753687
0.0,458,8356.668189
600.0,778,8359.840714
200.0,474,8361.602883
200.0,422,8363.223618
800.0,673,8366.114891
400.0,602,8368.411277
200.0,531,8370.498168
400.0,736,8373.496802
400.0,611,8375.994862
400.0,538,8378.107564
400.0,617,8380.632786
0.0,404,8382.222322
400.0,724,8385.154525
400.0,412,8386.946496
400.0,604,8389.297307
400.0,549,8391.458268
400.0,474,8393.429498
400.0,471,8395.368482
200.0,475,8397.193592
0.0,347,8398.62292
600.0,597,8401.113718
0.0,336,8402.333679
400.0,601,8404.833115
0.0,278,8405.944709
400.0,589,8408.323337
400.0,609,8410.855713
400.0,528,8412.963311
200.0,480,8414.924863
400.0,476,8416.883842
0.0,340,8418.113758
200.0,598,8420.627835
200.0,666,8423.247704
0.0,416,8424.946717
400.0,479,8426.943551
0.0,337,8428.163654
400.0,410,8429.763476
200.0,476,8431.721488
200.0,339,8433.138278
200.0,404,8434.715592
200.0,622,8437.225646
600.0,555,8439.448405
400.0,551,8441.659135
400.0,543,8443.83717
400.0,535,8446.127146
400.0,733,8449.214761
400.0,662,8451.949156
600.0,680,8454.697372
400.0,612,8457.23859
400.0,544,8459.414956
400.0,546,8461.752616
200.0,475,8463.515471
200.0,349,8464.976738
400.0,412,8466.588866
400.0,419,8468.262839
400.0,469,8470.313346
400.0,602,8472.659316
400.0,532,8474.970613
200.0,542,8477.130314
400.0,471,8478.95793
600.0,601,8481.475558
600.0,660,8484.107955
400.0,480,8486.08758
200.0,591,8488.352444
200.0,593,8490.79285
0.0,273,8491.853768
400.0,548,8493.988649
400.0,664,8496.607265
400.0,597,8499.122586
200.0,474,8501.06657
200.0,468,8502.805545
0.0,402,8504.44229
400.0,544,8506.604879
400.0,597,8509.129896
400.0,681,8511.886353
400.0,534,8514.016814
200.0,534,8516.121243
400.0,399,8517.88466
400.0,543,8520.048005
400.0,540,8522.165274
200.0,542,8524.307036
400.0,547,8526.493629
400.0,464,8528.418019
200.0,402,8530.036469
400.0,469,8531.789011
400.0,531,8534.067418
200.0,400,8535.626423
400.0,468,8537.442386
200.0,593,8540.063366
400.0,404,8541.652078
400.0,531,8543.746993
